   379.5833     19.2176     28.6118      2.2088    -62.6338    -10.0973    172.8737   -401.8563  29 292
    15.0000     19.4453     29.5685      2.6805    -76.0086    -11.8928    200.4549   -403.1096  30 292
    45.0000     19.6282     30.6562      3.0715    -87.0981    -13.2104    221.7697   -404.1187  31 292
    75.4167     19.8886     31.6840      2.8870    -81.8651    -13.9522    200.1432   -405.5645  32 292
   105.8333     19.7692     33.2646      3.2195    -91.2949    -17.6245    180.0659   -404.9009  34 292
   136.2500     18.9463     35.7042      3.6550   -103.6438    -23.6672    152.5286   -400.3756  37 292
   166.6667     17.6127     38.8674      3.7312   -105.8026    -26.0160    144.1750   -393.1146  40 292
   197.0833     16.5618     41.7986      3.5762   -101.4074    -19.5748    172.3549   -387.4571  43 292
   227.5000     16.1282     43.6153      3.3708    -95.5848     -9.5070    195.3113   -385.1420  44 292
   257.9167     16.2256     44.0000      2.8550    -80.9579      1.1720    208.6022   -385.6570  44 292
   288.3333     17.0225     34.9965      2.4683    -69.9915      6.9731    229.9724   -389.9226  35 292
   318.7500     18.2154     25.4014      2.3203    -65.7961      0.1568    221.5230   -396.3739  27 292
   349.1667     18.9713     29.2722      2.2900    -64.9357     -9.2504    188.5450   -400.5037  32 292
   379.5833     19.3069     33.5299      2.2667    -64.2768    -10.7226    172.8737   -402.3476  35 292
    15.0000     19.5319     35.6488      2.7398    -77.6902    -12.5215    200.4549   -403.5872  37 292
    45.0000     19.7320     38.3174      3.1482    -89.2711    -14.0157    221.7697   -404.6919  40 292
    75.4167     19.9737     40.9229      2.9488    -83.6177    -14.6015    200.1432   -406.0296  42 292
   105.8333     19.9219     43.3722      3.3373    -94.6339    -18.8936    180.0659   -405.7439  45 292
   136.2500     19.2994     45.9799      3.9342   -111.5593    -26.8549    152.5286   -402.3132  47 292
   166.6667     18.1324     48.8701      4.1236   -116.9309    -30.8152    144.1750   -395.9319  50 292
   197.0833     17.1266     51.2847      3.9806   -112.8765    -24.6459    172.3549   -390.4876  52 292
   227.5000     16.6329     52.8264      3.7471   -106.2545    -14.0478    195.3113   -387.8368  53 292
   257.9167     16.6193     53.5569      3.2055    -90.8979     -2.1207    208.6022   -387.7612  54 292
   288.3333     17.2199     40.9910      2.6230    -74.3804      5.6508    229.9724   -390.9846  41 292
   318.7500     18.3052     27.4188      2.3931    -67.8606     -0.4404    221.5230   -396.8628  29 292
   349.1667     19.0229     31.2472      2.3250    -65.9288     -9.6300    188.5450   -400.7864  34 292
   379.5833     19.3445     35.6222      2.2914    -64.9762    -10.9888    172.8737   -402.5546  37 292
    15.0000     19.5586     37.8095      2.7580    -78.2074    -12.7147    200.4549   -403.7343  39 292
    45.0000     19.7521     40.4931      3.1631    -89.6952    -14.1728    221.7697   -404.8029  42 292
    75.4167     19.9842     43.2938      2.9564    -83.8318    -14.6807    200.1432   -406.0838  45 292
   105.8333     19.9536     47.0167      3.3620    -95.3355    -19.1598    180.0659   -405.9202  50 292
   136.2500     19.4143     52.1854      4.0267   -114.1818    -27.9036    152.5286   -402.9450  54 292
   166.6667     18.3510     55.8312      4.2929   -121.7318    -32.8571    144.1750   -397.1209  57 292
   197.0833     17.3922     58.2056      4.1763   -118.4241    -27.0678    172.3549   -391.9188  59 292
   227.5000     16.8994     59.6840      3.9494   -111.9909    -16.4927    195.3113   -389.2679  60 292
   257.9167     16.8695     60.0000      3.4293    -97.2432     -4.3067    208.6022   -389.0991  60 292
   288.3333     17.3510     44.9778      2.7300    -77.4125      4.7437    229.9724   -391.6913  45 292
   318.7500     18.3659     28.7958      2.4430    -69.2743     -0.8502    221.5230   -397.1936  31 292
   349.1667     19.0561     32.6361      2.3476    -66.5702     -9.8751    188.5450   -400.9687  35 292
   379.5833     19.3664     36.9882      2.3058    -65.3842    -11.1440    172.8737   -402.6754  39 292
    15.0000     19.5723     39.3482      2.7674    -78.4734    -12.8141    200.4549   -403.8097  40 292
    45.0000     19.7622     41.9229      3.1707    -89.9088    -14.2518    221.7697   -404.8587  43 292
    75.4167     19.9867     44.7083      2.9582    -83.8836    -14.6998    200.1432   -406.0977  47 292
   105.8333     19.9589     48.5639      3.3662    -95.4530    -19.2044    180.0659   -405.9494  51 292
   136.2500     19.4472     55.4306      4.0533   -114.9367    -28.2052    152.5286   -403.1258  59 292
   166.6667     18.4425     61.0500      4.3645   -123.7617    -33.7158    144.1750   -397.6192  63 292
   197.0833     17.5161     63.5826      4.2688   -121.0472    -28.2055    172.3549   -392.5884  64 292
   227.5000     17.0372     64.9861      4.0550   -114.9862    -17.7670    195.3113   -390.0031  65 292
   257.9167     17.0106     65.0000      3.5564   -100.8458     -5.5648    208.6022   -389.8598  65 292
   288.3333     17.4323     49.9743      2.7980    -79.3424      4.1686    229.9724   -392.1299  50 292
   318.7500     18.4031     29.6958      2.4739    -70.1504     -1.1043    221.5230   -397.3964  31 292
   349.1667     19.0751     33.5229      2.3606    -66.9372    -10.0153    188.5450   -401.0731  36 292
   379.5833     19.3778     37.8986      2.3133    -65.5957    -11.2245    172.8737   -402.7379  39 292
    15.0000     19.5807     40.2619      2.7731    -78.6365    -12.8750    200.4549   -403.8562  41 292
    45.0000     19.7676     42.8375      3.1747    -90.0245    -14.2947    221.7697   -404.8891  44 292
    75.4167     19.9878     45.6014      2.9589    -83.9050    -14.7077    200.1432   -406.1035  48 292
   105.8333     19.9623     49.5104      3.3689    -95.5290    -19.2333    180.0659   -405.9680  52 292
   136.2500     19.4608     56.9882      4.0644   -115.2509    -28.3303    152.5286   -403.2011  62 292
   166.6667     18.4876     65.1944      4.3998   -124.7640    -34.1390    144.1750   -397.8648  67 292
   197.0833     17.5916     68.0465      4.3254   -122.6540    -28.9001    172.3549   -392.9958  69 292
   227.5000     17.1308     69.0000      4.1276   -117.0430    -18.6403    195.3113   -390.5105  69 292
   257.9167     17.1097     69.5479      3.6449   -103.3577     -6.4590    208.6022   -390.3922  70 292
   288.3333     17.4856     52.9451      2.8433    -80.6269      3.7869    229.9724   -392.4174  53 292
   318.7500     18.4280     30.4069      2.4946    -70.7388     -1.2752    221.5230   -397.5321  32 292
   349.1667     19.0888     34.0278      2.3699    -67.2028    -10.1169    188.5450   -401.1483  36 292
   379.5833     19.3864     38.5604      2.3189    -65.7560    -11.2854    172.8737   -402.7848  40 292
    15.0000     19.5869     40.7307      2.7774    -78.7563    -12.9197    200.4549   -403.8901  42 292
    45.0000     19.7721     43.3924      3.1781    -90.1196    -14.3299    221.7697   -404.9140  45 292
    75.4167     19.9888     46.2597      2.9597    -83.9263    -14.7155    200.1432   -406.1094  48 292
   105.8333     19.9646     50.0917      3.3707    -95.5819    -19.2534    180.0659   -405.9813  53 292
   136.2500     19.4703     57.7833      4.0720   -115.4678    -28.4166    152.5286   -403.2528  64 292
   166.6667     18.5123     68.2667      4.4193   -125.3148    -34.3713    144.1750   -397.9994  71 292
   197.0833     17.6355     71.7667      4.3586   -123.5931    -29.3052    172.3549   -393.2332  73 292
   227.5000     17.1772     73.0000      4.1634   -118.0601    -19.0724    195.3113   -390.7507  73 292
   257.9167     17.1532     73.0000      3.6841   -104.4692     -6.8546    208.6022   -390.6268  73 292
   288.3333     17.5120     56.0000      2.8660    -81.2709      3.5958    229.9724   -392.5602  56 292
   318.7500     18.4410     30.6222      2.5055    -71.0460     -1.3649    221.5230   -397.6027  32 292
   349.1667     19.0965     34.3292      2.3752    -67.3515    -10.1737    188.5450   -401.1902  37 292
   379.5833     19.3905     38.8153      2.3217    -65.8343    -11.3153    172.8737   -402.8081  40 292
    15.0000     19.5892     41.1101      2.7790    -78.8013    -12.9365    200.4549   -403.9030  42 292
    45.0000     19.7734     43.7208      3.1791    -90.1469    -14.3400    221.7697   -404.9211  45 292
    75.4167     19.9941     46.4403      2.9638    -84.0432    -14.7589    200.1432   -406.1454  48 292
   105.8333     19.9688     50.3819      3.3739    -95.6732    -19.2877    180.0659   -406.0048  53 292
   136.2500     19.4728     58.1583      4.0740   -115.5255    -28.4395    152.5286   -403.2668  65 292
   166.6667     18.5212     70.4931      4.4263   -125.5145    -34.4556    144.1750   -398.0484  74 292
   197.0833     17.6553     74.9938      4.3736   -124.0188    -29.4886    172.3549   -393.3405  76 292
   227.5000     17.2335     76.0000      4.2075   -119.3092    -19.6009    195.3113   -391.0639  76 292
   257.9167     17.2221     76.0000      3.7455   -106.2085     -7.4827    208.6022   -391.0012  76 292
   288.3333     17.5546     59.9972      2.9036    -82.3350      3.2857    229.9724   -392.7903  60 292
   318.7500     18.4611     31.1361      2.5223    -71.5235     -1.5037    221.5230   -397.7124  33 292
   349.1667     19.1061     34.7951      2.3818    -67.5385    -10.2451    188.5450   -401.2436  37 292
   379.5833     19.3958     39.3403      2.3251    -65.9323    -11.3525    172.8737   -402.8369  41 292
    15.0000     19.5935     41.5089      2.7819    -78.8857    -12.9680    200.4549   -403.9266  42 292
    45.0000     19.7762     44.1771      3.1812    -90.2069    -14.3622    221.7697   -404.9369  45 292
    75.4167     19.9944     46.9847      2.9641    -84.0502    -14.7615    200.1432   -406.1473  49 292
   105.8333     19.9713     50.8444      3.3759    -95.7283    -19.3086    180.0659   -406.0191  54 292
   136.2500     19.4796     58.7542      4.0796   -115.6839    -28.5025    152.5286   -403.3047  65 292
   166.6667     18.5346     72.3000      4.4368   -125.8133    -34.5813    144.1750   -398.1211  76 292
   197.0833     17.6754     77.8222      4.3887   -124.4489    -29.6738    172.3549   -393.4486  79 292
   227.5000     17.3116     79.0000      4.2687   -121.0448    -20.3348    195.3113   -391.4801  79 292
   257.9167     17.3106     79.0000      3.8219   -108.3766     -8.2953    208.6022   -391.4714  79 292
   288.3333     17.6074     75.9986      2.9530    -83.7359      2.8968    229.9724   -393.0757  76 292
   318.7500     18.4859     31.7174      2.5432    -72.1149     -1.6765    221.5230   -397.8477  33 292
   349.1667     19.1194     35.4028      2.3908    -67.7959    -10.3434    188.5450   -401.3164  38 292
   379.5833     19.4040     39.9021      2.3306    -66.0863    -11.4110    172.8737   -402.8823  41 292
    15.0000     19.5991     42.2455      2.7857    -78.9937    -13.0083    200.4549   -403.9572  43 292
    45.0000     19.7800     44.8049      3.1840    -90.2869    -14.3918    221.7697   -404.9577  46 292
    75.4167     20.0009     47.4625      2.9686    -84.1777    -14.8087    200.1432   -406.1777  49 292
   105.8333     19.9815     51.4007      3.3838    -95.9529    -19.3935    180.0659   -406.0754  54 292
   136.2500     19.4936     59.4292      4.0910   -116.0061    -28.6301    152.5286   -403.3817  66 292
   166.6667     18.5508     74.0146      4.4497   -126.1786    -34.7344    144.1750   -398.2097  79 292
   197.0833     17.6922     80.3014      4.4015   -124.8098    -29.8290    172.3549   -393.5395  81 292
   227.5000     17.3133     81.9146      4.2699   -121.0809    -20.3503    195.3113   -391.4893  82 292
   257.9167     17.3105     81.6861      3.8219   -108.3765     -8.2952    208.6022   -391.4714  82 292
   288.3333     17.6074     75.9986      2.9530    -83.7359      2.8968    229.9724   -393.0757  76 292
   318.7500     18.4859     31.7174      2.5432    -72.1149     -1.6765    221.5230   -397.8477  33 292
   349.1667     19.1194     35.4028      2.3908    -67.7959    -10.3434    188.5450   -401.3164  38 292
   379.5833     19.4040     39.9021      2.3306    -66.0863    -11.4110    172.8737   -402.8823  41 292
   410.0000     19.7249     41.9806      2.2870    -64.8507    -10.8925    184.3886   -404.6525  42 292
   440.4167     20.0960     43.3833      2.5549    -72.4475    -13.9497    187.0215   -406.7005  45 292
   470.8333     20.0612     47.7354      3.1557    -89.4850    -20.1552    162.8538   -406.5164  51 292
   501.2500     19.4902     56.6799      3.8683   -109.6923    -25.2089    148.3458   -403.3620  63 292
   531.6666     18.6634     71.0222      4.2210   -119.6936    -32.3042    136.8205   -398.8244  80 292
   562.0833     17.7673     81.9889      4.1710   -118.2756    -32.1776    152.2912   -393.9486  83 292
   592.5000     17.5337     83.0000      4.2126   -119.4532    -26.2773    184.9407   -392.6820  83 292
   622.9167     17.5337     83.0000      4.4322   -125.6816    -12.7099    224.1138   -392.6820  83 292
   653.3333     17.7324     83.0000      3.2900    -93.2925      2.6676    237.6326   -393.7523  83 292
   683.7500     18.5598     29.9556      2.2331    -63.3222     -1.4484    204.3852   -398.2510  31 292
   714.1667     19.2414     33.0833      2.2350    -63.3780    -10.3899    183.8500   -401.9868  36 292
   744.5833     19.4690     39.5778      2.4386    -69.1491    -14.3862    178.6415   -403.2385  43 292
   775.0000     19.4866     46.0056      2.4338    -69.0130    -13.7728    177.6555   -403.3410  48 292
   805.4167     19.6407     49.1944      2.6550    -75.2870    -12.2231    192.1466   -404.1872  50 292
   835.8333     19.7920     51.8549      3.3301    -94.4287    -16.7079    182.0852   -405.0255  55 292
   866.2500     19.3658     60.5542      3.9235   -111.2563    -24.8861    148.7592   -402.6765  67 292
   896.6667     18.5662     76.2396      4.1865   -118.7131    -31.6504    141.0357   -398.2929  83 292
   927.0833     17.7114     84.3944      4.0404   -114.5716    -32.1537    146.5326   -393.6440  86 292
   957.5000     17.2308     86.0000      4.0193   -113.9744    -22.4868    183.1462   -391.0495  86 292
   987.9167     17.2241     86.0000      3.7502   -106.3439     -6.4826    215.7643   -391.0109  86 292
  1018.3333     17.5401     54.9736      2.5637    -72.6970      0.7763    207.8604   -392.7119  55 292
  1048.7500     18.3276     31.0000      2.0868    -59.1753     -2.5939    197.6406   -396.9845  31 292
  1079.1666     19.1016     31.8062      2.2370    -63.4343     -8.5945    193.4276   -401.2182  34 292
  1109.5834     19.5491     36.1806      2.5914    -73.4833    -13.2968    193.2571   -403.6820  38 292
  1140.0000     19.8015     40.4361      2.7579    -78.2053    -13.7935    193.5029   -405.0779  42 292
  1170.4166     19.8883     44.7083      2.7261    -77.3028    -15.2920    174.3560   -405.5624  47 292
  1200.8334     19.8264     48.9951      3.1178    -88.4110    -18.7691    156.9353   -405.2151  52 292
  1231.2500     19.4122     56.4278      3.6871   -104.5520    -23.4743    151.9718   -402.9314  62 292
  1261.6666     18.6257     70.3208      4.2436   -120.3342    -34.6727    134.9124   -398.6187  82 292
  1292.0834     17.6430     85.6160      4.1936   -118.9152    -34.3496    140.3005   -393.2762  87 292
  1322.5000     17.3099     87.0000      3.8103   -108.0462    -24.1540    178.1302   -391.4710  87 292
  1352.9166     17.3099     87.0000      3.6857   -104.5127    -14.2163    208.2140   -391.4710  87 292
  1383.3334     17.3373     87.0000      2.9778    -84.4390     -5.3905    198.6644   -391.6172  87 292
  1413.7500     17.6845     48.9750      2.1309    -60.4239     -4.9548    181.7822   -393.4926  49 292
  1444.1666     18.3183     34.9542      2.0655    -58.5705     -7.9438    189.3938   -396.9339  36 292
  1474.5834     18.9011     37.3299      2.2482    -63.7510    -11.1359    185.8023   -400.1186  39 292
  1505.0000     19.2959     40.5410      2.4748    -70.1764    -12.5332    193.2940   -402.2866  42 292
  1535.4166     19.6434     43.2021      2.6879    -76.2201    -13.3687    193.5947   -404.2020  45 292
  1565.8334     19.6544     48.0611      3.1648    -89.7413    -19.1097    169.1851   -404.2658  52 292
  1596.2500     19.1513     58.0215      3.8426   -108.9640    -25.4149    160.6015   -401.4961  65 292
  1626.6666     18.4295     73.6243      3.9667   -112.4810    -29.0058    144.6709   -397.5459  84 292
  1657.0834     17.6335     87.3271      4.1292   -117.0903    -31.8076    147.5966   -393.2227  89 292
  1687.5000     17.2215     89.0000      4.1063   -116.4390    -26.6626    175.5557   -390.9992  89 292
  1717.9166     17.2329     89.0000      3.8110   -108.0653     -5.9449    215.3954   -391.0569  89 292
  1748.3334     17.6721     47.9722      3.3177    -94.0790      7.8259    251.4122   -393.4258  48 292
  1778.7500     18.5688     33.8208      2.9443    -83.4895      2.8052    242.4217   -398.3005  35 292
  1809.1666     19.2707     36.7493      2.9419    -83.4213     -7.3236    222.4980   -402.1476  39 292
  1839.5834     19.5957     41.2792      2.8181    -79.9118    -13.7777    193.7147   -403.9467  44 292
  1870.0000     19.6243     46.1090      2.3098    -65.4987    -12.5305    165.0362   -404.0994  48 292
  1900.4166     19.7255     48.9646      2.3273    -65.9932    -12.4871    168.9599   -404.6524  51 292
  1930.8334     19.6784     52.9104      3.4605    -98.1264    -20.2291    177.9861   -404.3978  57 292
  1961.2500     19.1225     62.5208      4.2803   -121.3732    -28.1431    167.8724   -401.3388  69 292
  1991.6666     18.3847     77.2208      4.0352   -114.4244    -27.2057    157.5021   -397.2995  84 292
  2022.0834     18.0521     85.6667      4.4534   -126.2827    -28.8402    176.9682   -395.4883  87 292
  2052.5000     17.9256     87.9854      4.5013   -127.6401    -23.6386    200.2332   -394.8073  88 292
  2082.9167     17.9253     88.0000      3.8582   -109.4051    -11.7638    219.1133   -394.8054  88 292
  2113.3333     17.9274     88.2937      3.5175    -99.7444     -7.4533    225.6915   -394.8141  89 292
  2143.7500     17.9944     88.9632      3.2415    -91.9171     -6.9676    219.3058   -395.1727  89 292
  2174.1667     18.3085     59.9972      2.7490    -77.9526     -8.1355    209.5034   -396.8808  60 292
  2204.5833     18.8549     41.9993      2.4783    -70.2767     -9.8098    214.4125   -399.8651  42 292
  2235.0000     19.5173     39.0771      2.6532    -75.2349    -12.3277    215.0490   -403.5060  41 292
  2265.4167     19.8306     44.6368      2.9186    -82.7616    -14.9426    198.4441   -405.2427  48 292
  2295.8333     19.8221     51.6528      3.3217    -94.1912    -18.0883    175.3991   -405.1921  55 292
  2326.2500     19.4719     61.5687      3.6497   -103.4912    -23.3666    149.9222   -403.2599  69 292
  2356.6667     18.8283     78.2097      3.9815   -112.9002    -27.4462    148.1353   -399.7277  85 292
  2387.0833     18.4438     87.4667      4.2586   -120.7595    -30.3717    156.3573   -397.6200  88 292
  2417.5000     18.3808     88.2375      4.4697   -126.7436    -31.7904    172.8290   -397.2769  89 292
  2447.9167     18.3808     89.0000      4.5520   -129.0798    -17.6350    206.6400   -397.2769  89 292
  2478.3333     18.3877     89.0000      3.4421    -97.6061     -5.4929    208.1137   -397.3150  89 292
  2508.7500     18.6220     54.9153      2.5031    -70.9790     -7.8359    195.8201   -398.5912  55 292
  2539.1667     19.0390     47.7931      2.5226    -71.5330    -11.0110    193.5550   -400.8750  50 292
  2569.5833     19.2181     54.4250      2.4221    -68.6831    -14.5111    162.1406   -401.8646  58 292
  2600.0000     19.2399     60.9882      2.4324    -68.9739    -13.4531    171.8803   -401.9812  62 292
  2630.4167     19.4647     55.4194      2.6451    -75.0060    -12.8185    188.2494   -403.2174  63 292
  2660.8333     19.4967     65.2681      3.0226    -85.7111    -16.3073    172.0439   -403.3941  67 292
  2691.2500     19.3463     72.8215      3.8097   -108.0299    -24.0081    156.5931   -402.5676  83 292
  2721.6667     18.8177     87.6701      4.2393   -120.2110    -32.6548    139.6746   -399.6673  90 292
  2752.0833     18.1342     91.7188      4.5478   -128.9599    -36.9695    146.5074   -395.9390  93 292
  2782.5000     17.7748     92.0000      4.3470   -123.2663    -30.6610    171.3562   -393.9779  92 292
  2812.9167     17.7775     92.0000      3.6218   -102.7002    -12.6905    204.5067   -393.9940  92 292
  2843.3333     18.1791     57.9986      2.7256    -77.2885      0.8638    234.6152   -396.1762  58 292
  2873.7500     19.2095     28.0153      2.5667    -72.7833     -3.9046    223.8288   -401.8113  32 292
  2904.1667     19.7406     35.0083      2.7897    -79.1057    -13.0096    203.9438   -404.7412  39 292
  2934.5833     19.8421     42.4299      3.0258    -85.8002    -15.9128    206.3208   -405.3069  46 292
  2965.0000     19.8723     48.2451      2.9096    -82.5054    -15.1360    196.2904   -405.4673  51 292
  2995.4167     19.8732     52.7146      2.8764    -81.5643    -16.0272    181.3954   -405.4674  55 292
  3025.8333     19.8258     56.9083      3.6012   -102.1178    -21.1066    174.9910   -405.2121  61 292
  3056.2500     19.3406     66.7104      3.8879   -110.2475    -25.6739    146.4004   -402.5377  74 292
  3086.6667     18.5313     84.9056      4.1907   -118.8337    -36.5302    122.4454   -398.1031  93 292
  3117.0833     17.5973     94.4528      4.2955   -121.8041    -39.4686    129.7997   -393.0240  95 292
  3147.5000     17.4440     95.0000      4.0046   -113.5556    -29.4608    160.0349   -392.1930  95 292
  3177.9167     17.4457     94.0000      3.7201   -105.4880    -11.7658    204.2675   -392.1999  94 292
  3208.3333     17.7226     62.9764      2.8856    -81.8269      0.4611    222.2406   -393.6993  63 292
  3238.7500     18.4893     33.6063      2.4475    -69.4013     -2.1592    216.0681   -397.8666  34 292
  3269.1667     19.2566     34.6875      2.5658    -72.7571     -8.7864    217.0271   -402.0704  36 292
  3299.5833     19.7287     38.4549      2.8330    -80.3351    -14.7151    198.6832   -404.6750  42 292
  3330.0000     19.7710     44.4222      2.9818    -84.5521    -15.8017    187.9752   -404.9095  47 292
  3360.4167     19.7712     49.3729      2.9617    -83.9842    -14.9545    197.0669   -404.9098  52 292
  3390.8333     19.7695     53.4313      3.0906    -87.6395    -16.5777    183.8766   -404.9029  55 292
  3421.2500     19.5254     59.4417      4.0717   -115.4583    -26.3246    171.4513   -403.5555  66 292
  3451.6667     18.6983     75.1083      4.7051   -133.4194    -35.8026    163.3173   -399.0152  87 292
  3482.0833     18.0089     92.2910      4.5785   -129.8313    -35.5337    163.6934   -395.2490  93 292
  3512.5000     17.9707     93.0000      4.5282   -128.4050    -27.8409    187.8296   -395.0409  93 292
  3542.9167     17.9718     93.2410      4.1391   -117.3699     -9.3435    219.8305   -395.0472  94 292
  3573.3333     18.0214     84.5924      3.7704   -106.9161     -6.2133    217.3430   -395.3214  93 292
  3603.7500     18.1271     93.0000      3.2460    -92.0454     -3.7712    227.0069   -395.8941  93 292
  3634.1667     18.9380     32.3750      2.9656    -84.0936     -2.1140    247.6444   -400.3206  34 292
  3664.5833     19.6425     36.8396      3.1512    -89.3563    -10.5368    230.3347   -404.1968  40 292
  3695.0000     19.9253     42.6507      3.0563    -86.6652    -12.7546    204.9049   -405.7630  45 292
  3725.4167     20.0596     47.1535      2.6900    -76.2782    -11.5003    187.1134   -406.5078  49 292
  3755.8333     20.1385     50.9007      2.9937    -84.8902    -13.1382    181.4608   -406.9413  53 292
  3786.2500     19.9814     56.6243      3.7544   -106.4629    -20.7715    165.5602   -406.0753  62 292
  3816.6667     19.2613     71.3125      4.2289   -119.9180    -31.5345    140.3799   -402.1029  84 292
  3847.0833     18.4858     91.6535      4.1702   -118.2517    -33.9970    136.8637   -397.8464  93 292
  3877.5000     18.4116     93.0000      4.2119   -119.4344    -24.8877    179.7588   -397.4390  93 292
  3907.9167     18.4208     93.5806      3.8614   -109.4950     -8.2638    225.8444   -397.4915  94 292
  3938.3333     18.5940     63.4493      3.4485    -97.7879     -6.5276    223.1980   -398.4328  75 292
  3968.7500     18.7761     77.7806      2.7502    -77.9856     -8.7895    214.9891   -399.4340  78 292
  3999.1667     19.4087     36.7625      2.5496    -72.2990    -11.0467    204.6331   -402.9073  42 292
  4029.5833     19.6613     46.7417      2.8038    -79.5057    -14.4050    197.8574   -404.3018  49 292
  4060.0000     19.9151     50.6319      2.6153    -74.1598    -13.6057    193.4747   -405.7047  51 292
  4090.4167     20.1105     53.0701      2.5144    -71.2995    -14.1997    167.3058   -406.7880  55 292
  4120.8330     20.0271     59.0604      3.3798    -95.8406    -21.7642    154.9697   -406.3270  65 292
  4151.2500     19.4307     76.2451      4.0499   -114.8405    -29.1297    144.9140   -403.0351  89 292
  4181.6665     19.0266     90.0264      4.3295   -122.7690    -32.7005    146.5949   -400.8065  91 292
  4212.0835     18.9655     91.8347      4.7320   -134.1823    -36.5840    154.5942   -400.4779  93 292
  4242.5000     18.8103     93.9778      4.7580   -134.9205    -32.1641    175.5988   -399.6297  94 292
  4272.9165     18.8092     94.0000      4.6481   -131.8036    -18.8312    215.3978   -399.6233  94 292
  4303.3335     18.8123     94.0000      3.8347   -108.7384    -10.3493    224.3787   -399.6347  94 292
  4333.7500     18.8757     81.0806      3.3947    -96.2616    -11.3911    213.9278   -399.9798  93 292
  4364.1665     18.9085     93.9403      3.0959    -87.7876    -12.4482    208.2182   -400.1606  94 292
  4394.5835     19.1967     52.6507      2.7552    -78.1280    -13.6857    203.2526   -401.7411  55 292
  4425.0000     19.4106     59.0590      2.7460    -77.8683    -15.7140    188.9036   -402.9169  64 292
  4455.4165     19.4502     67.2528      2.5431    -72.1140    -14.7203    183.1630   -403.1384  68 292
  4485.8335     19.5585     68.2493      3.0896    -87.6112    -17.4160    177.9972   -403.7370  73 292
